['0.00', '54.678902', '25.263592', '21.50', '72.00', '64.85', '27.40', '31.94', '1005.21', '123.09', '42256']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42586']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.12', '1005.22', '122.95', '42587']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42588']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42589']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.20', '1005.26', '122.63', '42590']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42591']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.40', '32.11', '1005.25', '122.68', '42592']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42593']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42594']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.77', '32.16', '1004.30', '130.70', '42595']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42596']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.35', '32.13', '1005.33', '122.07', '42597']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42598']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42599']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.16', '32.13', '1004.92', '125.48', '42600']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.29', '32.14', '1005.21', '123.02', '42601']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '26.86', '32.04', '1004.42', '129.66', '42635']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42636']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.37', '32.05', '1005.31', '122.21', '42637']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.42', '32.03', '1005.26', '122.62', '42638']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.42', '32.03', '1005.26', '122.62', '42638']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.42', '32.03', '1005.26', '122.62', '42638']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.42', '32.03', '1005.26', '122.62', '42638']
['0.00', '54.678902', '25.263592', '21.05', '72.09', '64.55', '27.42', '32.03', '1005.26', '122.62', '42638']
