['0.00', '0.000000', '0.000000', '47.92', '34.18', '89.25', '22.96', '39.88', '997.46', '936']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '977']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '978']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.88', '43.24', '89.29', '22.98', '40.14', '997.42', '979']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '980']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.87', '43.25', '89.27', '22.98', '40.18', '997.46', '981']
['0.00', '0.000000', '0.000000', '41.85', '43.29', '89.25', '22.69', '40.12', '996.99', '982']
['0.00', '0.000000', '0.000000', '41.85', '43.29', '89.25', '22.69', '40.12', '996.99', '982']
['0.00', '0.000000', '0.000000', '41.85', '43.29', '89.25', '22.69', '40.12', '996.99', '982']
