['0.00', '0.000000', '0.000000', '115.91', '69.25', '90.58', '25.86', '34.54', '1004.40', '129.86', '88']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '119']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '23.59', '28.79', '2.60', '25.83', '34.48', '1004.28', '130.80', '120']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '121']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '24.37', '21.57', '0.53', '25.91', '34.47', '1004.40', '134.22', '122']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '123']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '124']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '15.65', '8.54', '-0.97', '25.91', '34.51', '1004.39', '129.89', '125']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '126']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '127']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.50', '3.47', '-1.28', '25.92', '34.54', '1004.40', '129.86', '128']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '129']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '13.51', '7.39', '5.55', '25.91', '34.55', '1004.38', '129.97', '130']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '131']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '132']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '23.91', '42.84', '19.28', '25.86', '34.55', '1004.37', '130.10', '133']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '134']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '35.48', '57.58', '51.34', '25.88', '34.57', '1004.41', '129.74', '135']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '136']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '137']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '138']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '138']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '138']
['0.00', '0.000000', '0.000000', '64.86', '68.89', '79.68', '25.88', '34.42', '1004.37', '130.10', '138']
