['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.08', '1005.13', '123.74', '34591']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34636']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34636']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34636']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34636']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34636']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34637']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.37', '32.20', '1005.00', '124.78', '34638']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34639']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.20', '1005.09', '124.02', '34640']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34641']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34642']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.36', '32.19', '1005.00', '124.77', '34643']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34644']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.43', '32.16', '1005.09', '124.01', '34645']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34646']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34647']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.21', '1005.08', '124.10', '34648']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34649']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.42', '32.13', '1005.14', '123.66', '34650']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34651']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34652']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '26.87', '32.14', '1004.29', '130.76', '34653']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34654']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34655']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34655']
['0.00', '54.678902', '25.263592', '22.47', '72.24', '64.34', '27.34', '32.12', '1005.13', '123.71', '34655']
