['0.00', '0.000000', '0.000000', '47.33', '54.98', '90.44', '28.72', '26.65', '999.68', '20373']
['0.00', '0.000000', '0.000000', '47.29', '54.74', '90.42', '28.89', '26.61', '999.95', '20380']
['0.00', '0.000000', '0.000000', '47.29', '54.74', '90.42', '28.89', '26.61', '999.95', '20380']
['0.00', '0.000000', '0.000000', '47.29', '54.74', '90.42', '28.89', '26.61', '999.95', '20380']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20381']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20382']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.31', '54.68', '90.44', '28.86', '26.62', '999.97', '20383']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20384']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.69', '90.44', '28.87', '26.56', '999.97', '20385']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20386']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20387']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.32', '54.71', '90.46', '28.84', '26.62', '999.87', '20388']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20389']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20390']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
['0.00', '0.000000', '0.000000', '47.33', '54.73', '90.45', '28.90', '26.63', '999.93', '20391']
